Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price_to_Free_Cash_Flow_Ratio,FCF_Yield,EV_to_EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-12-30,LILA,Liberty Latin America Ltd.,5,9,10,1,2,Communication Services,Telecommunications Services,6.41,6.41,6.22,6.26,6.41,-0.15,-2.34,240503,366516.0,10.82,5.9,0.0,-3.25,-31.81,-14.25,-14.36,-26.87,1233220000.0,2.0,0.5,5.0,5.0,2.5,2.5,5.0,5.0,5.0,0.5,0.5,0.5,5.0,5.0,0.5,0.5,1.5,0.5,0.5,1.5
2024-12-30,STRA,"Strategic Education, Inc.",5,5,8,4,6,Consumer Defensive,Education & Training Services,92.53,93.06,91.4,92.38,92.81,-0.43,-0.46,66966,125831.0,123.62,85.11,-2.84,-3.33,-4.07,-5.02,0.18,35.02,2163724360.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.5,4.5,1.0,2.0,2.0,4.5,3.5,3.0,1.0,2.5,0.5,0.5,1.0
2024-12-30,IFF,International Flavors & Fragrances Inc.,5,8,8,2,7,Basic Materials,Chemicals - Specialty,84.16,84.54,83.38,83.96,84.59,-0.63,-0.74,989459,1350953.0,106.77,72.94,-2.3,-2.53,-16.37,1.66,3.12,0.64,21493760000.0,2.0,4.0,4.5,3.0,4.0,4.0,4.5,1.5,4.5,1.5,3.0,3.0,4.5,4.5,0.5,1.0,2.5,1.0,1.5,3.5
2024-12-30,RM,Regional Management Corp.,5,3,6,7,5,Financial Services,Financial - Credit Services,33.72,33.99,33.13,33.5,33.72,-0.22,-0.65,30547,36472.0,35.24,20.5,1.7,12.91,7.37,34.75,26.42,-0.89,324380500.0,1.0,1.0,2.0,3.0,0.5,0.5,3.0,3.0,3.5,1.5,2.5,3.0,3.5,2.5,3.0,3.0,3.5,2.0,2.5,2.5
2024-12-30,HAIN,"The Hain Celestial Group, Inc.",5,6,10,2,2,Consumer Defensive,Packaged Foods,6.38,6.38,6.03,6.12,6.5,-0.38,-5.85,1712234,1248141.0,11.68,5.69,-6.42,-15.47,-0.33,-3.01,-45.94,-52.26,549949320.0,0.5,0.5,5.0,5.0,5.0,5.0,4.0,4.5,5.0,1.0,5.0,2.5,5.0,4.5,1.0,1.5,1.0,1.0,2.0,1.0
2024-12-30,LILAK,Liberty Latin America Ltd.,5,9,10,1,2,Communication Services,Telecommunications Services,6.36,6.36,6.18,6.23,6.38,-0.15,-2.35,691066,1104488.0,10.93,5.95,0.16,-2.5,-32.36,-14.42,-15.7,-26.27,1233220000.0,2.0,0.5,5.0,5.0,2.5,2.5,5.0,5.0,5.0,0.5,0.5,0.5,5.0,5.0,0.5,0.5,1.5,0.5,0.5,1.0
2024-12-30,CWCO,Consolidated Water Co. Ltd.,5,5,8,4,6,Utilities,Regulated Water,25.41,25.88,25.23,25.82,25.56,0.26,1.02,42819,109457.0,36.77,23.55,2.26,0.19,-2.53,5.91,-26.94,24.49,408826521.0,2.0,2.0,3.5,5.0,4.5,4.5,1.5,4.5,5.0,0.5,4.5,1.5,4.0,1.0,3.0,2.0,0.5,4.5,3.5,1.0
2024-12-30,TRTX,"TPG RE Finance Trust, Inc.",5,5,5,5,6,Real Estate,REIT - Mortgage,8.36,8.41,8.23,8.34,8.4,-0.06,-0.71,520907,595908.0,9.66,5.12,-2.0,-4.58,-2.68,15.83,28.51,11.05,674921597.0,1.0,5.0,2.0,4.0,2.5,2.5,5.0,2.0,4.0,0.5,2.5,2.0,3.0,5.0,2.5,2.0,3.5,5.0,2.5,5.0
2024-12-30,WTM,"White Mountains Insurance Group, Ltd.",5,1,4,9,10,Financial Services,Insurance - Property & Casualty,1928.16,1929.22,1918.5,1929.22,1918.73,10.49,0.55,6093,13116.0,2023.0,1475.0,2.36,0.54,6.72,13.83,27.77,22.99,4886135494.0,0.5,5.0,0.5,5.0,2.0,2.0,1.5,5.0,0.5,3.5,4.5,1.5,2.5,2.0,4.5,3.0,4.5,4.5,1.5,3.0
2024-12-30,AVDL,Avadel Pharmaceuticals plc,5,10,6,2,2,Healthcare,Drug Manufacturers - Specialty & Generic,10.51,10.67,10.3,10.5,10.54,-0.04,-0.38,693801,1098080.0,19.09,9.41,3.86,-3.76,-35.06,-38.24,-26.47,-24.84,1011150000.0,4.5,4.0,5.0,5.0,5.0,5.0,4.5,0.5,2.5,4.5,2.5,2.5,5.0,5.0,1.5,1.0,1.5,1.5,0.5,1.5
2024-12-30,GOOG,Alphabet Inc.,5,3,3,8,7,Communication Services,Internet Content & Information,190.87,193.78,190.36,192.69,194.04,-1.35,-0.7,11883128,21641420.0,202.88,131.55,1.58,10.81,16.44,23.26,38.07,61.21,2350339600000.0,3.5,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.5,2.0,3.5,4.0,1.5,1.5,4.5,2.5,4.5,4.0,2.5,4.0
2024-12-30,URI,"United Rentals, Inc.",5,7,4,5,7,Industrials,Rental & Leasing Services,710.62,711.0,696.17,705.99,716.54,-10.55,-1.47,484795,520931.0,896.98,533.7,-0.7,-15.55,-1.54,5.89,24.49,53.9,46608753810.0,4.0,5.0,4.0,4.0,5.0,5.0,2.5,2.5,3.0,3.5,4.5,3.5,2.0,0.5,1.5,3.0,3.5,0.5,2.0,3.5
2024-12-30,TMP,Tompkins Financial Corporation,5,4,3,8,5,Financial Services,Banks - Regional,67.59,68.48,66.97,67.87,67.97,-0.1,-0.15,34175,60700.0,79.01,43.09,0.01,-10.05,17.63,53.48,14.49,13.04,964813247.0,3.0,2.0,2.0,1.5,2.0,2.0,3.5,2.5,1.0,4.5,2.5,3.5,2.0,3.5,4.5,4.5,3.0,4.5,4.5,2.5
2024-12-30,RBCAA,"Republic Bancorp, Inc.",5,5,2,8,6,Financial Services,Banks - Regional,70.54,70.86,69.83,70.12,70.68,-0.56,-0.79,12513,19577.0,80.68,46.55,-1.0,-7.99,16.63,46.69,27.56,51.28,1378138480.0,4.0,2.0,2.5,3.5,2.0,2.0,2.0,0.5,2.5,3.5,0.5,3.0,1.5,2.0,3.5,4.5,3.5,3.5,4.0,4.0
2024-12-30,AMR,"Alpha Metallurgical Resources, Inc.",5,8,8,1,2,Energy,Coal,199.53,202.26,197.06,201.11,198.98,2.13,1.07,155336,175896.0,452.0,185.0,-1.82,-14.48,-10.94,-38.08,-41.06,22.85,2618013780.0,4.0,3.5,4.5,5.0,3.5,3.5,4.0,4.5,4.5,1.0,2.0,2.0,4.5,4.5,2.0,0.5,1.0,2.0,0.5,0.5
2024-12-30,CCBG,"Capital City Bank Group, Inc.",5,4,3,8,8,Financial Services,Banks - Regional,36.54,36.74,36.41,36.7,36.62,0.08,0.22,13227,30886.0,40.86,25.45,0.55,-4.28,12.78,40.13,24.53,10.98,621808100.0,3.5,1.0,2.0,3.5,3.0,3.0,2.0,1.0,4.0,2.0,4.0,1.5,1.5,1.5,3.5,4.5,3.5,2.5,4.5,4.0
2024-12-30,CPAY,"Corpay, Inc.",5,3,3,9,7,Technology,Software - Infrastructure,338.95,340.29,333.93,337.57,341.23,-3.66,-1.07,401128,448538.0,385.3,247.1,-0.45,-7.1,13.59,13.93,19.89,33.34,23467191260.0,3.0,3.5,1.5,5.0,5.0,5.0,1.5,2.5,3.0,2.0,5.0,4.5,1.5,1.5,4.0,4.5,4.0,3.5,4.5,4.0
2024-12-30,DNB,"Dun & Bradstreet Holdings, Inc.",5,1,7,8,9,Financial Services,Financial - Data & Stock Exchanges,12.25,12.28,12.06,12.19,12.28,-0.09,-0.73,1145481,2010725.0,12.95,8.78,-0.25,0.58,2.7,29.82,4.55,1.08,5270956000.0,0.5,0.5,4.5,1.0,2.0,2.0,0.5,2.0,0.5,4.5,1.0,3.0,4.5,4.5,3.5,4.5,2.5,3.0,4.5,1.0
2024-12-30,CGNX,Cognex Corporation,5,9,7,2,3,Technology,"Hardware, Equipment & Parts",35.7,36.0,35.08,35.67,36.04,-0.37,-1.03,739109,1188533.0,53.13,34.79,-1.11,-9.95,-8.04,-10.74,-11.58,-36.55,6118082730.0,3.5,5.0,4.5,3.5,3.5,3.5,4.5,4.0,4.0,1.5,1.0,3.5,4.0,3.0,1.5,0.5,1.5,0.5,0.5,1.0
2024-12-30,GOOGL,Alphabet Inc.,5,3,3,8,7,Communication Services,Internet Content & Information,189.8,192.55,189.12,191.24,192.76,-1.52,-0.79,14130669,31401005.0,201.42,130.67,1.45,10.87,16.75,23.49,38.41,60.44,2350339600000.0,3.5,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.5,2.0,3.5,4.0,1.5,1.5,4.5,2.5,4.5,3.5,2.5,3.5
2024-12-30,DGICA,Donegal Group Inc.,5,3,5,7,8,Financial Services,Insurance - Property & Casualty,15.14,15.43,15.02,15.37,15.42,-0.05,-0.32,81911,114458.0,17.0,12.26,-1.73,-2.66,5.13,15.48,8.47,4.77,516970580.0,0.5,1.0,1.0,1.5,4.5,4.5,5.0,4.5,1.0,4.5,5.0,4.5,3.0,2.5,3.5,4.0,3.0,2.5,3.5,0.5
2024-12-30,FANG,"Diamondback Energy, Inc.",5,6,9,3,7,Energy,Oil & Gas Exploration & Production,158.51,161.95,157.36,160.98,158.34,2.64,1.67,2054323,2380697.0,214.5,147.93,5.17,-8.84,-16.04,-21.61,2.53,14.97,32957435399.0,1.5,4.5,3.5,2.0,5.0,5.0,3.5,2.0,4.5,1.0,5.0,5.0,4.5,4.0,2.0,0.5,2.5,1.5,1.5,3.5
2024-12-30,WAL,Western Alliance Bancorporation,5,6,2,7,5,Financial Services,Banks - Regional,83.03,84.05,82.23,83.57,83.68,-0.11,-0.13,471072,957697.0,98.1,53.75,0.86,-7.53,7.93,48.81,29.21,72.31,9084059000.0,4.0,4.0,2.5,4.0,5.0,5.0,5.0,4.5,2.5,2.0,2.5,1.0,1.0,2.0,2.5,4.0,3.5,1.0,3.5,4.0
2024-12-30,LVS,Las Vegas Sands Corp.,5,6,3,6,8,Consumer Cyclical,"Gambling, Resorts & Casinos",51.03,51.08,50.49,50.7,51.86,-1.16,-2.24,2426671,4178751.0,56.61,36.62,-1.13,5.71,23.45,0.9,-1.23,-10.17,37011000000.0,4.0,4.5,2.5,4.0,4.0,4.0,3.5,4.0,3.5,2.5,4.0,3.5,1.5,2.0,3.0,3.5,2.5,3.0,4.0,3.5
2024-12-30,AGO,Assured Guaranty Ltd.,5,3,3,8,9,Financial Services,Insurance - Specialty,88.53,89.86,88.15,89.37,89.58,-0.21,-0.23,172023,294270.0,96.6,72.57,4.04,-1.81,15.58,13.37,19.69,49.6,4682988000.0,1.0,4.0,0.5,4.0,4.5,4.5,5.0,0.5,0.5,1.0,4.5,0.5,2.5,5.0,4.5,3.5,4.0,5.0,2.5,2.5
2024-12-30,CAKE,The Cheesecake Factory Incorporated,5,2,4,9,7,Consumer Cyclical,Restaurants,47.15,47.98,46.84,47.37,47.99,-0.62,-1.29,717431,1097268.0,52.1,31.24,-2.39,-1.44,23.49,40.9,37.86,27.89,2261917500.0,2.5,1.0,1.0,3.0,1.5,1.5,2.0,3.5,4.0,1.5,0.5,3.5,1.5,3.5,4.5,3.5,4.0,4.5,4.0,4.0
2024-12-30,RITM,Rithm Capital Corp.,5,4,8,4,9,Real Estate,REIT - Mortgage,10.92,10.92,10.72,10.87,10.92,-0.05,-0.46,6696155,3415868.0,12.02,9.97,1.87,1.4,-4.65,3.03,2.55,11.49,5341114255.0,3.0,0.5,3.5,0.5,1.0,1.0,2.5,5.0,4.5,1.0,1.0,2.5,4.0,5.0,2.0,2.5,2.5,4.0,4.5,5.0
2024-12-30,INTC,Intel Corporation,5,8,10,1,2,Technology,Semiconductors,20.01,20.11,19.73,19.82,20.3,-0.48,-2.36,57958704,81496337.0,50.57,18.51,3.99,-18.6,-1.39,-45.41,-58.54,-40.61,85067440000.0,0.5,1.0,5.0,3.5,5.0,5.0,5.0,3.5,5.0,0.5,2.5,0.5,5.0,5.0,1.5,0.5,0.5,1.5,1.0,0.5
2024-12-30,GTLB,GitLab Inc.,5,8,3,5,2,Technology,Software - Application,56.33,56.94,55.89,56.47,57.97,-1.5,-2.59,1721743,3858088.0,78.53,40.72,1.46,-5.68,22.44,4.9,-5.95,13.6,9109570990.0,4.0,4.5,3.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,0.5,2.0,5.0,3.5,2.5,2.0,2.5,2.0,2.0
2024-12-30,J,Jacobs Engineering Group Inc.,5,4,3,8,9,Industrials,Engineering & Construction,133.8,134.11,132.46,133.5,135.07,-1.57,-1.16,497585,758866.0,150.54,105.1,-0.42,-4.65,7.58,11.05,24.94,29.9,18254554372.0,2.5,3.5,0.5,4.0,4.0,4.0,4.5,5.0,1.0,1.0,5.0,0.5,1.5,3.5,3.5,4.0,4.5,2.5,3.0,2.5
2024-12-30,PARAA,Paramount Global,5,3,6,6,3,Communication Services,Entertainment,22.37,22.4,21.95,22.11,22.36,-0.25,-1.12,32816,45439.0,26.34,16.59,1.42,-1.03,-8.18,4.54,15.28,19.97,6896780000.0,0.5,0.5,2.0,3.5,1.5,2.0,3.0,4.0,2.0,1.5,0.5,3.0,4.5,4.0,3.0,3.0,3.0,2.0,3.0,2.0
2024-12-30,HRI,Herc Holdings Inc.,5,3,2,9,5,Industrials,Rental & Leasing Services,188.11,189.92,185.0,189.14,189.62,-0.48,-0.25,166545,310743.0,246.88,124.7,2.96,-13.11,36.92,19.48,27.93,32.9,5371576000.0,3.5,2.5,1.5,3.0,5.0,5.0,1.5,1.0,2.0,5.0,4.0,5.0,1.5,1.5,4.5,4.5,3.5,4.0,5.0,3.0
2024-12-30,MTUS,Metallus Inc.,5,7,10,1,5,Basic Materials,Steel,14.01,14.01,13.64,13.73,14.09,-0.36,-2.56,390086,653709.0,24.31,13.64,-5.05,-5.24,-16.74,-35.87,-40.49,-40.1,591763000.0,1.5,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.5,0.5,5.0,4.0,5.0,5.0,2.0,0.5,0.5,4.0,1.0,1.5
2024-12-30,WHD,"Cactus, Inc.",5,8,2,6,6,Energy,Oil & Gas Equipment & Services,57.1,58.2,56.48,57.54,57.27,0.27,0.47,392370,642360.0,70.01,37.58,1.07,-10.6,-0.93,14.33,30.18,19.83,3830035020.0,4.5,5.0,3.5,4.5,3.0,3.0,4.0,2.5,1.5,4.0,3.0,4.5,1.5,0.5,2.5,3.0,3.5,2.5,4.5,4.0
2024-12-30,DLB,"Dolby Laboratories, Inc.",5,7,5,4,9,Technology,Information Technology Services,77.97,78.32,76.94,78.06,78.48,-0.42,-0.54,232049,518574.0,86.78,66.35,0.76,8.82,8.57,-0.7,-8.94,-12.16,7446533700.0,2.0,5.0,3.0,3.5,2.5,2.5,4.5,1.0,1.0,4.0,0.5,3.5,3.5,3.5,3.0,1.5,1.5,3.0,1.5,1.5
2024-12-30,ZUMZ,Zumiez Inc.,5,6,6,4,4,Consumer Cyclical,Apparel - Retail,19.32,19.43,18.68,18.73,19.47,-0.74,-3.8,391307,338805.0,31.37,12.9,-1.42,-11.69,-32.63,31.07,-7.32,3.03,345811990.0,1.0,1.5,4.5,5.0,5.0,5.0,4.0,1.0,0.5,5.0,5.0,0.5,4.5,4.5,2.0,2.0,2.0,1.0,2.0,1.5
2024-12-30,HLIO,"Helios Technologies, Inc.",5,4,9,4,5,Industrials,Industrial - Machinery,44.86,44.86,43.76,44.42,44.98,-0.56,-1.24,137249,153003.0,57.29,39.08,-4.82,-10.91,3.28,-3.43,-0.58,-30.21,1474744000.0,1.0,2.0,4.0,4.0,1.5,1.5,1.5,5.0,4.5,1.5,3.5,1.0,4.5,4.5,2.0,1.5,2.5,2.0,1.0,1.5
2024-12-30,INBK,First Internet Bancorp,5,2,6,8,5,Financial Services,Banks - Regional,36.64,36.64,35.72,36.11,36.57,-0.46,-1.26,40094,27035.0,43.26,23.05,-1.82,-10.26,7.06,16.26,49.65,97.86,314035453.0,1.0,1.0,1.5,4.5,5.0,5.0,0.5,5.0,1.0,3.5,4.5,5.0,3.5,4.0,3.5,3.5,4.0,2.5,2.5,4.5
2024-12-30,AVO,"Mission Produce, Inc.",5,3,2,9,9,Consumer Defensive,Food Distribution,14.3,14.54,14.17,14.44,14.25,0.19,1.33,581582,417602.0,15.25,9.54,17.21,9.48,40.33,26.78,39.52,20.33,1040883328.0,2.0,5.0,0.5,5.0,0.5,0.5,1.0,0.5,1.0,4.5,1.0,1.5,2.0,1.5,4.0,4.5,4.0,3.5,3.5,3.5
2024-12-30,PRLB,"Proto Labs, Inc.",5,3,4,8,4,Industrials,Manufacturing - Metal Fabrication,39.16,39.67,38.5,39.26,39.56,-0.3,-0.76,132189,295566.0,45.15,25.76,-4.87,4.78,31.0,23.42,3.32,12.98,980735843.0,0.5,2.5,3.5,5.0,1.0,1.0,1.0,1.5,0.5,5.0,0.5,2.0,4.5,4.0,5.0,3.5,2.5,5.0,2.5,1.5
2024-12-30,NX,Quanex Building Products Corporation,5,5,10,3,5,Industrials,Construction,24.42,24.42,23.82,24.06,24.47,-0.41,-1.68,302013,716863.0,39.31,22.92,4.02,-19.67,-12.92,-32.13,-22.88,-13.08,1132006567.0,0.5,1.0,5.0,2.5,5.0,5.0,3.5,0.5,5.0,0.5,4.5,5.0,5.0,4.5,1.5,1.5,1.5,2.5,1.5,1.0
2024-12-30,DCGO,DocGo Inc.,5,1,7,7,1,Healthcare,Medical - Care Facilities,4.36,4.38,4.24,4.32,4.38,-0.06,-1.37,544815,696185.0,5.67,2.75,-0.69,5.62,24.86,32.92,-16.44,-50.96,440931941.0,0.5,2.0,1.5,5.0,0.5,0.5,0.5,5.0,4.0,3.0,3.0,2.5,4.0,1.5,4.5,3.5,2.0,5.0,4.5,2.0
2024-12-30,BWB,"Bridgewater Bancshares, Inc.",5,4,6,5,6,Financial Services,Banks - Regional,13.42,13.64,13.39,13.4,13.49,-0.09,-0.67,25107,93687.0,16.0,10.52,-3.39,-10.01,2.6,19.86,2.06,20.94,366929493.0,1.5,5.0,2.0,4.5,5.0,5.0,3.5,5.0,2.0,3.5,4.5,2.0,3.5,4.0,2.0,3.5,2.5,1.0,2.0,1.5
2024-12-30,IGT,International Game Technology PLC,5,8,9,1,5,Consumer Cyclical,"Gambling, Resorts & Casinos",16.98,17.4,16.83,17.39,17.08,0.31,1.81,1074593,1072953.0,27.69,16.83,1.87,-10.87,-20.12,-12.26,-36.53,-47.49,3512780000.0,1.5,4.0,4.5,3.0,1.0,1.0,4.5,5.0,4.5,1.5,3.0,4.0,4.5,3.5,1.0,1.0,0.5,0.5,1.0,0.5
2024-12-30,BWMN,Bowman Consulting Group Ltd.,5,6,7,3,2,Industrials,Engineering & Construction,24.47,25.32,24.43,25.16,24.58,0.58,2.36,71353,73674.0,42.9,19.93,5.14,-0.63,2.9,-17.97,-27.2,-22.47,416082795.0,0.5,2.0,4.5,5.0,3.0,3.0,4.0,2.0,1.0,5.0,1.5,4.0,4.5,4.5,3.0,1.0,1.0,2.0,1.0,0.5
2024-12-30,WLDN,"Willdan Group, Inc.",5,2,5,8,7,Industrials,Engineering & Construction,37.94,38.46,37.45,38.36,38.41,-0.05,-0.13,139146,119357.0,50.0,17.23,-0.39,-7.88,5.62,42.76,79.76,97.73,527565080.0,1.5,2.0,1.5,5.0,3.0,3.0,1.5,1.5,1.5,4.0,0.5,4.0,3.5,3.0,2.5,4.0,4.5,1.5,2.5,3.0
2024-12-30,LYTS,LSI Industries Inc.,5,1,2,9,8,Technology,"Hardware, Equipment & Parts",19.34,19.55,18.84,19.4,19.43,-0.03,-0.15,72753,111191.0,21.19,13.32,1.89,-3.34,34.44,36.91,40.07,54.83,574104200.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.5,2.0,3.5,2.0,1.5,1.5,5.0,4.5,4.0,4.5,5.0,4.0
2024-12-30,BBWI,"Bath & Body Works, Inc.",5,2,8,6,4,Consumer Cyclical,Specialty Retail,37.63,39.1,37.56,38.88,38.18,0.7,1.83,2147705,4127613.0,52.99,26.21,0.78,23.27,14.22,-12.81,-13.12,7.97,8436960000.0,5.0,2.5,1.0,3.5,5.0,5.0,1.0,1.5,3.5,4.0,3.5,2.5,5.0,1.5,4.5,2.0,2.0,4.5,2.0,2.5
2024-12-30,IDYA,"IDEAYA Biosciences, Inc.",5,8,9,1,4,Healthcare,Biotechnology,24.76,25.08,24.2,24.93,25.16,-0.23,-0.91,765868,881684.0,47.74,24.2,0.56,-6.42,-34.96,-39.94,-29.22,13.94,2148679554.0,2.0,0.5,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,4.5,5.0,5.0,5.0,1.0,0.5,1.0,1.0,0.5,1.0
2024-12-30,SPR,"Spirit AeroSystems Holdings, Inc.",5,10,1,5,4,Industrials,Aerospace & Defense,33.53,34.02,33.4,33.87,33.98,-0.11,-0.32,1101400,1458048.0,37.08,25.16,2.11,10.33,-2.84,1.38,10.11,16.55,3969563999.0,5.0,0.5,5.0,5.0,5.0,5.0,5.0,3.5,3.5,2.0,2.5,4.0,0.5,5.0,3.5,2.0,3.0,3.5,2.0,2.0
2024-12-30,ACIW,"ACI Worldwide, Inc.",5,2,2,9,9,Technology,Software - Infrastructure,51.08,52.06,50.6,51.49,51.9,-0.41,-0.79,1072061,729833.0,59.71,28.79,-1.79,-5.16,7.09,63.46,69.49,114.72,5394607300.0,2.0,2.0,1.0,5.0,2.0,2.0,1.5,0.5,1.0,4.5,2.5,0.5,2.0,1.5,3.0,4.5,5.0,2.5,4.5,5.0
2024-12-30,HL,Hecla Mining Company,5,8,5,3,4,Basic Materials,Gold,4.94,4.98,4.82,4.86,5.01,-0.15,-2.99,11704207,10303750.0,7.68,3.33,-1.82,-11.64,-19.13,-9.16,3.62,-17.49,3022536060.0,2.5,2.5,4.5,4.5,5.0,5.0,4.5,0.5,4.5,1.0,4.0,3.0,3.0,4.0,1.0,2.0,2.5,1.0,2.0,3.0
2024-12-30,TTEK,"Tetra Tech, Inc.",5,8,4,4,5,Industrials,Engineering & Construction,39.52,39.88,39.34,39.8,39.83,-0.03,-0.08,886357,1824248.0,51.2,31.61,-1.24,-3.56,-15.17,3.73,18.31,15.76,10653942600.0,4.0,5.0,3.5,4.0,4.5,4.5,4.5,3.0,3.0,2.5,4.5,2.0,2.5,1.5,1.0,2.0,3.5,0.5,1.5,1.5
2024-12-30,TCMD,"Tactile Systems Technology, Inc.",5,1,5,9,5,Healthcare,Medical - Devices,16.78,17.43,16.68,17.23,17.25,-0.02,-0.12,224110,254330.0,21.1,11.12,1.65,10.03,38.28,22.2,21.0,-24.26,413267821.0,1.0,1.0,1.0,5.0,0.5,0.5,0.5,3.5,3.0,3.5,4.5,4.0,3.0,2.0,4.5,4.5,3.0,4.5,5.0,4.0
2024-12-30,HBAN,Huntington Bancshares Incorporated,5,2,3,9,8,Financial Services,Banks - Regional,16.26,16.41,16.11,16.33,16.38,-0.05,-0.31,14295449,14140887.0,18.45,12.02,2.64,-7.69,14.84,23.15,26.98,37.69,23722297059.0,2.5,1.0,1.5,1.0,5.0,5.0,1.5,1.5,2.0,3.5,5.0,4.0,2.0,1.0,4.5,4.0,4.0,4.5,4.0,5.0
2024-12-30,IPG,"The Interpublic Group of Companies, Inc.",5,7,8,2,9,Communication Services,Advertising Agencies,27.92,28.0,27.58,27.79,28.11,-0.32,-1.14,3106807,7779064.0,35.17,26.88,-2.93,2.58,-12.22,-8.65,-16.04,-26.71,10390681000.0,4.0,3.0,4.5,4.0,3.0,3.0,3.0,4.5,4.0,1.5,2.0,3.5,4.5,4.0,1.0,2.0,1.0,0.5,1.5,0.5
2024-12-30,CCSI,"Consensus Cloud Solutions, Inc.",5,1,10,6,2,Technology,Software - Infrastructure,23.7,23.91,23.12,23.73,23.91,-0.18,-0.75,114639,98250.0,27.79,11.62,0.59,-6.21,13.22,88.18,-3.81,-28.13,457995715.0,5.0,1.0,0.5,5.0,0.5,0.5,0.5,4.5,4.0,1.5,2.0,3.0,5.0,1.0,3.0,3.5,2.0,2.0,4.0,2.0
2024-12-30,MAX,"MediaAlpha, Inc.",5,6,9,2,1,Communication Services,Internet Content & Information,11.09,11.3,10.86,11.16,11.14,0.02,0.18,416734,579443.0,25.78,10.21,-0.45,-4.94,-34.31,-41.97,1.27,17.85,612793055.0,5.0,1.0,3.5,4.5,4.5,4.5,3.0,0.5,1.5,5.0,5.0,5.0,5.0,0.5,1.0,1.5,2.5,0.5,2.0,2.0
2024-12-30,PGY,Pagaya Technologies Ltd.,5,5,9,3,1,Technology,Software - Infrastructure,9.25,9.62,8.94,9.51,9.65,-0.14,-1.45,1589882,1532114.0,20.0,8.2,9.18,7.95,-22.75,-5.09,-39.04,-65.24,691649623.0,0.5,0.5,5.0,5.0,3.5,3.5,2.0,3.5,3.5,5.0,4.5,0.5,5.0,3.5,2.5,1.0,1.5,1.5,1.0,1.5
2024-12-30,AVDX,"AvidXchange Holdings, Inc.",5,5,6,5,2,Technology,Software - Infrastructure,10.21,10.29,10.03,10.22,10.37,-0.15,-1.45,1105711,1378642.0,13.56,7.38,-3.86,-2.11,31.53,-8.26,-15.47,-15.05,2117951449.0,1.0,2.5,4.0,5.0,3.0,3.0,2.5,1.5,0.5,4.5,4.0,1.0,4.0,4.5,4.5,1.0,1.5,4.0,1.0,1.5
2024-12-30,MPB,"Mid Penn Bancorp, Inc.",5,2,5,7,8,Financial Services,Banks - Regional,28.75,29.04,28.5,28.84,28.91,-0.07,-0.24,32664,67950.0,33.87,19.2,-0.72,-8.79,2.85,47.07,18.88,19.67,479109027.0,1.5,2.0,1.5,3.5,3.0,3.0,2.5,3.5,2.5,2.5,4.0,4.0,3.0,3.5,2.5,4.5,3.5,1.0,4.5,3.5
2024-12-30,CHDN,Churchill Downs Incorporated,5,7,5,4,9,Consumer Cyclical,"Gambling, Resorts & Casinos",131.26,134.56,131.09,134.16,132.61,1.55,1.17,491638,399730.0,150.21,111.1,1.06,-3.42,-1.98,9.8,0.2,2.05,9914424000.0,3.5,5.0,3.0,4.5,4.5,4.5,4.5,5.0,4.0,1.0,3.5,2.5,2.0,3.0,2.5,1.5,2.5,2.5,1.5,2.5
2024-12-30,WSFS,WSFS Financial Corporation,5,4,5,7,7,Financial Services,Banks - Regional,53.02,53.51,52.37,53.22,53.39,-0.17,-0.32,189989,324393.0,62.75,40.2,1.16,-7.4,2.82,25.61,16.79,27.11,3149870830.0,3.0,1.0,2.5,4.5,5.0,5.0,1.5,0.5,4.0,5.0,4.5,2.5,2.5,0.5,3.5,3.0,3.0,2.5,1.5,3.0
2024-12-30,CRCT,"Cricut, Inc.",5,4,8,4,3,Technology,Computer Hardware,5.74,5.76,5.58,5.73,5.75,-0.02,-0.35,207177,357177.0,8.4,4.43,-5.29,13.47,-1.04,14.6,-12.52,-53.53,1230626742.0,2.0,2.5,3.0,2.5,0.5,0.5,2.5,4.5,4.5,0.5,1.0,0.5,4.5,4.0,2.0,2.0,2.0,1.0,3.5,1.0
